"date","time","ID1","behavior"
"23/02/2018","14:21:33","Morami","crossedarm_walk"
"23/02/2018","14:25:36","Morami","crossedarm_walk"
"23/02/2018","14:29:47","Morami","crossedarm_walk"
"23/02/2018","15:09:15","Jimmie","crossedarm_walk"
"27/02/2018","09:22:53","Morami","crossedarm_walk"
"27/02/2018","09:26:53","Morami","crossedarm_walk"
"27/02/2018","09:29:17","Morami","crossedarm_walk"
"27/02/2018","10:22:58","Morami","crossedarm_walk"
"27/02/2018","10:37:09","Morami","crossedarm_walk"
"02/03/2018","09:40:07","Morami","crossedarm_walk"
"02/03/2018","10:42:56","Moni","crossedarm_walk"
"02/03/2018","10:50:47","Moniek","crossedarm_walk"
"02/03/2018","10:58:23","Morami","crossedarm_walk"
"05/03/2018","14:52:15","Morami","crossedarm_walk"
"05/03/2018","14:54:03","Morami","crossedarm_walk"
"05/03/2018","14:56:30","Morami","crossedarm_walk"
"05/03/2018","15:08:41","Moni","crossedarm_walk"
"05/03/2018","15:13:21","Morami","crossedarm_walk"
"08/03/2018","12:38:42","Morami","crossedarm_walk"
"08/03/2018","12:56:19","Moniek","crossedarm_walk"
"08/03/2018","12:57:36","Morami","crossedarm_walk"
"08/03/2018","12:59:35","Morami","crossedarm_walk"
"08/03/2018","12:59:48","Moniek","crossedarm_walk"
"08/03/2018","13:01:02","Moniek","crossedarm_walk"
"08/03/2018","13:03:41","Morami","crossedarm_walk"
"08/03/2018","13:06:46","Morami","crossedarm_walk"
"09/03/2018","09:19:12","Moni","crossedarm_walk"
"09/03/2018","09:24:02","Moni","crossedarm_walk"
"09/03/2018","09:25:17","Moniek","crossedarm_walk"
"09/03/2018","09:28:23","Morami","crossedarm_walk"
"09/03/2018","09:31:50","Morami","crossedarm_walk"
"09/03/2018","10:14:49","Moni","crossedarm_walk"
"09/03/2018","10:17:50","Moniek","crossedarm_walk"
"09/03/2018","10:25:47","Moni","crossedarm_walk"
"12/03/2018","11:12:26","Morami","crossedarm_walk"
"12/03/2018","11:15:51","Morami","crossedarm_walk"
"12/03/2018","11:21:20","Moniek","crossedarm_walk"
"12/03/2018","11:21:34","Morami","crossedarm_walk"
"12/03/2018","11:26:52","Moniek","crossedarm_walk"
"12/03/2018","11:27:44","Morami","crossedarm_walk"
"12/03/2018","11:27:46","Moniek","crossedarm_walk"
"12/03/2018","11:28:56","Moniek","crossedarm_walk"
"12/03/2018","11:35:44","Moniek","crossedarm_walk"
"12/03/2018","11:41:20","Morami","crossedarm_walk"
"12/03/2018","11:43:18","Moni","crossedarm_walk"
"13/03/2018","13:10:01","Morami","crossedarm_walk"
"22/03/2018","12:59:42","Morami","crossedarm_walk"
"22/03/2018","12:59:49","Moniek","crossedarm_walk"
"22/03/2018","13:00:08","Roosje","crossedarm_walk"
"22/03/2018","13:04:21","Roosje","crossedarm_walk"
"22/03/2018","13:09:20","Moni","crossedarm_walk"
"23/03/2018","14:04:39","Roosje","crossedarm_walk"
"23/03/2018","14:05:33","Morami","crossedarm_walk"
"23/03/2018","14:19:45","Morami","crossedarm_walk"
"23/03/2018","15:24:46","Morami","crossedarm_walk"
"26/03/2018","14:52:10","Moni","crossedarm_walk"
"26/03/2018","15:15:50","Morami","crossedarm_walk"
"26/03/2018","15:38:41","Moni","crossedarm_walk"
"26/03/2018","15:51:15","Moni","crossedarm_walk"
"27/03/2018","11:24:38","Moni","crossedarm_walk"
"27/03/2018","11:27:51","Moni","crossedarm_walk"
"27/03/2018","11:36:11","Moni","crossedarm_walk"
"27/03/2018","11:48:15","Moniek","crossedarm_walk"
"27/03/2018","11:48:18","Morami","crossedarm_walk"
"27/03/2018","11:49:18","Roosje","crossedarm_walk"
"27/03/2018","11:49:47","Moni","crossedarm_walk"
"27/03/2018","11:57:08","Moni","crossedarm_walk"
"27/03/2018","12:08:07","Moni","crossedarm_walk"
"27/03/2018","12:08:10","Moniek","crossedarm_walk"
"27/03/2018","12:19:34","Moni","crossedarm_walk"
"27/03/2018","12:23:01","Moni","crossedarm_walk"
"27/03/2018","12:25:25","Moni","crossedarm_walk"
"27/03/2018","12:41:23","Moniek","crossedarm_walk"
"27/03/2018","12:41:26","Morami","crossedarm_walk"
"27/03/2018","12:41:28","Moni","crossedarm_walk"
"27/03/2018","12:47:09","Moni","crossedarm_walk"
"29/03/2018","13:40:48","Morami","crossedarm_walk"
"29/03/2018","13:41:49","Morami","crossedarm_walk"
"30/03/2018","10:00:33","Morami","crossedarm_walk"
"30/03/2018","10:01:54","Morami","crossedarm_walk"
"30/03/2018","10:07:05","Morami","crossedarm_walk"
"03/04/2018","10:40:37","Moni","crossedarm_walk"
"03/04/2018","10:44:41","Moni","crossedarm_walk"
"03/04/2018","10:58:41","Moni","crossedarm_walk"
"03/04/2018","11:04:16","Tushi","crossedarm_walk"
"03/04/2018","11:06:47","Moni","crossedarm_walk"
"03/04/2018","11:12:56","Moni","crossedarm_walk"
"03/04/2018","11:21:33","Moni","crossedarm_walk"
"03/04/2018","11:39:47","Moni","crossedarm_walk"
"03/04/2018","11:46:08","Moni","crossedarm_walk"
"03/04/2018","11:53:33","Moni","crossedarm_walk"
"03/04/2018","11:57:24","Moniek","crossedarm_walk"
"05/04/2018","12:24:56","Morami","crossedarm_walk"
"05/04/2018","12:25:32","Moni","crossedarm_walk"
"05/04/2018","12:26:37","Moniek","crossedarm_walk"
"05/04/2018","12:26:55","Morami","crossedarm_walk"
"05/04/2018","12:30:12","Morami","crossedarm_walk"
"05/04/2018","12:34:45","Morami","crossedarm_walk"
"05/04/2018","13:08:47","Morami","crossedarm_walk"
"05/04/2018","13:12:26","Morami","crossedarm_walk"
"05/04/2018","13:14:09","Morami","crossedarm_walk"
"06/04/2018","13:59:10","Moni","crossedarm_walk"
"06/04/2018","14:01:57","Moni","crossedarm_walk"
"06/04/2018","14:26:44","Moni","crossedarm_walk"
"06/04/2018","14:47:10","Morami","crossedarm_walk"
"09/04/2018","15:41:43","Morami","crossedarm_walk"
"09/04/2018","15:45:47","Morami","crossedarm_walk"
"09/04/2018","15:48:20","Moni","crossedarm_walk"
"09/04/2018","15:56:43","Moni","crossedarm_walk"
"09/04/2018","15:57:39","Moni","crossedarm_walk"
"09/04/2018","16:01:37","Moni","crossedarm_walk"
"09/04/2018","16:04:48","Moni","crossedarm_walk"
"09/04/2018","16:11:51","Moni","crossedarm_walk"
"09/04/2018","16:12:45","Moni","crossedarm_walk"
"09/04/2018","16:22:27","Moni","crossedarm_walk"
"09/04/2018","16:30:51","Morami","crossedarm_walk"
"12/04/2018","14:09:47","Moni","crossedarm_walk"
"12/04/2018","14:25:43","Moni","crossedarm_walk"
"12/04/2018","14:38:15","Morami","crossedarm_walk"
"12/04/2018","14:38:38","Moniek","crossedarm_walk"
"12/04/2018","14:38:50","Moni","crossedarm_walk"
"12/04/2018","14:38:54","Morami","crossedarm_walk"
"12/04/2018","14:41:47","Moni","crossedarm_walk"
"12/04/2018","14:44:13","Moni","crossedarm_walk"
"12/04/2018","14:46:04","Moniek","crossedarm_walk"
"12/04/2018","14:50:33","Moni","crossedarm_walk"
"12/04/2018","14:51:44","Moni","crossedarm_walk"
"12/04/2018","14:52:56","Moni","crossedarm_walk"
"12/04/2018","14:55:19","Morami","crossedarm_walk"
"12/04/2018","14:58:35","Moniek","crossedarm_walk"
"12/04/2018","14:59:08","Moni","crossedarm_walk"
"12/04/2018","15:02:59","Moni","crossedarm_walk"
"12/04/2018","15:27:17","Morami","crossedarm_walk"
"13/04/2018","12:17:37","Morami","crossedarm_walk"
"13/04/2018","12:24:44","Morami","crossedarm_walk"
"13/04/2018","12:25:42","Moni","crossedarm_walk"
"13/04/2018","12:29:20","Moni","crossedarm_walk"
"13/04/2018","12:30:33","Moni","crossedarm_walk"
"13/04/2018","12:31:02","Roosje","crossedarm_walk"
"13/04/2018","12:42:12","Morami","crossedarm_walk"
"13/04/2018","12:43:47","Roosje","crossedarm_walk"
"13/04/2018","12:46:02","Morami","crossedarm_walk"
"13/04/2018","12:46:33","Moniek","crossedarm_walk"
"13/04/2018","12:47:49","Morami","crossedarm_walk"
"13/04/2018","12:56:54","Moniek","crossedarm_walk"
"13/04/2018","13:14:49","Moniek","crossedarm_walk"
"13/04/2018","13:18:53","Moni","crossedarm_walk"
"16/04/2018","10:56:12","Moni","crossedarm_walk"
"17/04/2018","09:21:56","Morami","crossedarm_walk"
"17/04/2018","09:24:21","Morami","crossedarm_walk"
"24/04/2018","14:11:54","Morami","crossedarm_walk"
"24/04/2018","14:12:35","Moniek","crossedarm_walk"
"24/04/2018","14:12:48","Roosje","crossedarm_walk"
"24/04/2018","14:14:15","Tushi","crossedarm_walk"
"24/04/2018","14:14:44","Moniek","crossedarm_walk"
"24/04/2018","14:14:51","Raimee","crossedarm_walk"
"24/04/2018","14:16:24","Morami","crossedarm_walk"
"24/04/2018","14:17:48","Tushi","crossedarm_walk"
"24/04/2018","14:22:54","Morami","crossedarm_walk"
"24/04/2018","14:30:29","Morami","crossedarm_walk"
"24/04/2018","14:31:26","Morami","crossedarm_walk"
"24/04/2018","14:33:26","Morami","crossedarm_walk"
"24/04/2018","15:09:32","Morami","crossedarm_walk"
"24/04/2018","15:14:01","Morami","crossedarm_walk"
"24/04/2018","15:14:54","Moni","crossedarm_walk"
"26/04/2018","16:07:44","Morami","crossedarm_walk"
"26/04/2018","16:11:55","Morami","crossedarm_walk"
"26/04/2018","16:15:37","Morami","crossedarm_walk"
"30/04/2018","15:35:51","Morami","crossedarm_walk"
"30/04/2018","15:44:12","Moniek","crossedarm_walk"
"30/04/2018","16:08:36","Moniek","crossedarm_walk"
"01/05/2018","14:01:36","Moni","crossedarm_walk"
"01/05/2018","14:54:37","Moniek","crossedarm_walk"
"01/05/2018","14:59:28","Moni","crossedarm_walk"
"01/05/2018","15:02:29","Moniek","crossedarm_walk"
"03/05/2018","09:12:00","Moniek","crossedarm_walk"
"03/05/2018","09:15:29","Moniek","crossedarm_walk"
"03/05/2018","09:18:19","Tushi","crossedarm_walk"
"03/05/2018","09:30:12","Morami","crossedarm_walk"
"03/05/2018","09:37:57","Moniek","crossedarm_walk"
"03/05/2018","10:19:47","Moniek","crossedarm_walk"
"03/05/2018","10:27:25","Moniek","crossedarm_walk"
"15/05/2018","12:51:45","Morami","crossedarm_walk"
"24/05/2018","10:40:38","Morami","crossedarm_walk"
"25/05/2018","11:03:06","Morami","crossedarm_walk"
"20/11/2017","12:03:08","Moniek","head-shake"
"20/11/2017","12:06:28","Giambo","head-shake"
"20/11/2017","12:59:51","Giambo","head-shake"
"20/11/2017","13:01:18","Tushi","head-shake"
"20/11/2017","13:01:28","Tushi","head-shake"
"21/11/2017","10:05:47","Giambo","head-shake"
"21/11/2017","10:07:35","Giambo","head-shake"
"23/11/2017","10:31:11","Giambo","head-shake"
"23/11/2017","10:49:43","Giambo","head-shake"
"23/11/2017","10:55:07","Giambo","head-shake"
"23/11/2017","10:59:47","Giambo","head-shake"
"23/11/2017","11:01:56","Moni","head-shake"
"23/11/2017","11:29:40","Giambo","head-shake"
"23/11/2017","11:30:54","Erika","head-shake"
"23/11/2017","11:41:06","Giambo","head-shake"
"23/11/2017","11:42:00","Giambo","head-shake"
"23/11/2017","11:42:11","Giambo","head-shake"
"24/11/2017","13:59:14","Tesua","head-shake"
"24/11/2017","14:00:19","Giambo","head-shake"
"24/11/2017","14:01:50","Giambo","head-shake"
"24/11/2017","14:06:07","Giambo","head-shake"
"24/11/2017","14:06:38","Giambo","head-shake"
"24/11/2017","14:07:08","Giambo","head-shake"
"24/11/2017","14:09:47","Giambo","head-shake"
"24/11/2017","14:11:21","Jimmie","head-shake"
"24/11/2017","14:12:30","Giambo","head-shake"
"24/11/2017","14:13:24","Giambo","head-shake"
"24/11/2017","14:14:34","Giambo","head-shake"
"24/11/2017","14:19:03","Giambo","head-shake"
"24/11/2017","14:27:36","Giambo","head-shake"
"24/11/2017","14:41:15","Giambo","head-shake"
"24/11/2017","14:48:47","Giambo","head-shake"
"24/11/2017","14:57:31","Giambo","head-shake"
"24/11/2017","14:58:56","Giambo","head-shake"
"27/11/2017","15:49:14","Giambo","head-shake"
"28/11/2017","13:43:10","Giambo","head-shake"
"28/11/2017","14:16:25","Giambo","head-shake"
"30/11/2017","12:14:34","Giambo","head-shake"
"30/11/2017","12:18:37","Giambo","head-shake"
"01/12/2017","09:55:18","Giambo","head-shake"
"01/12/2017","10:04:13","Morami","head-shake"
"01/12/2017","10:07:57","Moniek","head-shake"
"01/12/2017","11:10:38","Giambo","head-shake"
"04/12/2017","09:39:54","Ghineau","head-shake"
"04/12/2017","09:44:51","Moniek","head-shake"
"04/12/2017","09:45:50","Giambo","head-shake"
"04/12/2017","09:47:12","Moniek","head-shake"
"04/12/2017","09:54:11","Tushi","head-shake"
"04/12/2017","09:55:21","Tushi","head-shake"
"04/12/2017","09:55:29","Tushi","head-shake"
"04/12/2017","10:21:26","Giambo","head-shake"
"07/12/2017","09:40:40","Giambo","head-shake"
"07/12/2017","09:44:37","Giambo","head-shake"
"07/12/2017","09:55:33","Giambo","head-shake"
"07/12/2017","10:25:49","Giambo","head-shake"
"08/12/2017","13:24:44","Moniek","head-shake"
"08/12/2017","13:24:53","Moniek","head-shake"
"08/12/2017","13:29:40","Tushi","head-shake"
"08/12/2017","13:50:52","Giambo","head-shake"
"08/12/2017","13:57:00","Moniek","head-shake"
"08/12/2017","13:57:42","Moniek","head-shake"
"08/12/2017","13:58:14","Moniek","head-shake"
"11/12/2017","11:41:10","Raimee","head-shake"
"11/12/2017","11:43:49","Giambo","head-shake"
"12/12/2017","13:29:30","Giambo","head-shake"
"12/12/2017","13:42:23","Giambo","head-shake"
"12/12/2017","13:43:03","Giambo","head-shake"
"12/12/2017","13:44:21","Giambo","head-shake"
"12/12/2017","13:46:12","Giambo","head-shake"
"12/12/2017","13:50:05","Giambo","head-shake"
"12/12/2017","14:27:18","Moniek","head-shake"
"12/12/2017","14:34:05","Moniek","head-shake"
"12/12/2017","14:34:11","Moniek","head-shake"
"12/12/2017","14:34:29","Moniek","head-shake"
"12/12/2017","14:34:36","Moniek","head-shake"
"12/12/2017","14:34:42","Moniek","head-shake"
"15/12/2017","09:51:18","Giambo","head-shake"
"15/12/2017","10:03:27","Giambo","head-shake"
"15/12/2017","10:13:33","Giambo","head-shake"
"15/12/2017","10:22:26","Giambo","head-shake"
"15/12/2017","11:11:00","Giambo","head-shake"
"08/01/2018","11:05:36","Jing","head-shake"
"08/01/2018","11:57:57","Moniek","head-shake"
"08/01/2018","12:05:15","Moniek","head-shake"
"08/01/2018","12:13:47","Moniek","head-shake"
"09/01/2018","14:32:37","Giambo","head-shake"
"09/01/2018","15:04:05","Giambo","head-shake"
"09/01/2018","15:36:00","Giambo","head-shake"
"09/01/2018","15:44:37","Giambo","head-shake"
"09/01/2018","15:48:54","Giambo","head-shake"
"09/01/2018","15:49:23","Giambo","head-shake"
"09/01/2018","15:55:23","Giambo","head-shake"
"09/01/2018","15:58:11","Giambo","head-shake"
"11/01/2018","12:08:56","Tushi","head-shake"
"11/01/2018","12:16:18","Giambo","head-shake"
"11/01/2018","12:23:57","Giambo","head-shake"
"11/01/2018","12:39:28","Moniek","head-shake"
"11/01/2018","12:40:59","Moniek","head-shake"
"11/01/2018","12:41:54","Moniek","head-shake"
"11/01/2018","12:43:24","Moniek","head-shake"
"11/01/2018","12:46:21","Moniek","head-shake"
"11/01/2018","12:48:41","Moniek","head-shake"
"11/01/2018","13:01:50","Fons","head-shake"
"12/01/2018","13:44:00","Giambo","head-shake"
"12/01/2018","14:05:22","Gaby","head-shake"
"12/01/2018","14:38:02","Giambo","head-shake"
"12/01/2018","14:38:14","Giambo","head-shake"
"12/01/2018","14:45:51","Giambo","head-shake"
"15/01/2018","14:49:39","Giambo","head-shake"
"15/01/2018","15:38:44","Moni","head-shake"
"15/01/2018","15:48:11","Moniek","head-shake"
"15/01/2018","15:52:28","Jing","head-shake"
"15/01/2018","15:57:22","Giambo","head-shake"
"15/01/2018","15:57:26","Giambo","head-shake"
"16/01/2018","11:01:24","Giambo","head-shake"
"16/01/2018","11:01:27","Giambo","head-shake"
"16/01/2018","11:25:20","Gaby","head-shake"
"16/01/2018","11:25:32","Moniek","head-shake"
"16/01/2018","11:59:50","Raimee","head-shake"
"16/01/2018","12:18:56","Gaby","head-shake"
"16/01/2018","12:19:13","Gaby","head-shake"
"16/01/2018","12:21:50","Gaby","head-shake"
"16/01/2018","12:21:58","Gaby","head-shake"
"16/01/2018","12:22:43","Gaby","head-shake"
"16/01/2018","12:29:38","Giambo","head-shake"
"18/01/2018","10:16:43","Giambo","head-shake"
"18/01/2018","10:30:58","Tesua","head-shake"
"19/01/2018","12:59:16","Giambo","head-shake"
"19/01/2018","13:01:10","Giambo","head-shake"
"19/01/2018","13:09:03","Moniek","head-shake"
"19/01/2018","13:17:50","Moniek","head-shake"
"19/01/2018","13:17:58","Moniek","head-shake"
"19/01/2018","13:36:44","Moniek","head-shake"
"19/01/2018","13:37:59","Moniek","head-shake"
"19/01/2018","13:38:30","Moniek","head-shake"
"19/01/2018","14:12:27","Giambo","head-shake"
"19/01/2018","14:15:16","Giambo","head-shake"
"19/01/2018","14:17:48","Giambo","head-shake"
"22/01/2018","13:24:51","Giambo","head-shake"
"22/01/2018","13:59:29","Giambo","head-shake"
"22/01/2018","14:03:02","Giambo","head-shake"
"22/01/2018","14:09:59","Giambo","head-shake"
"22/01/2018","14:19:42","Tushi","head-shake"
"22/01/2018","14:33:10","Giambo","head-shake"
"22/01/2018","14:42:45","Moniek","head-shake"
"23/01/2018","11:59:00","Giambo","head-shake"
"25/01/2018","14:44:27","Giambo","head-shake"
"25/01/2018","14:51:36","Moniek","head-shake"
"25/01/2018","14:55:06","Giambo","head-shake"
"25/01/2018","15:33:35","Giambo","head-shake"
"25/01/2018","15:47:19","Moniek","head-shake"
"25/01/2018","15:49:38","Moniek","head-shake"
"25/01/2018","15:50:47","Moniek","head-shake"
"25/01/2018","15:52:36","Moniek","head-shake"
"25/01/2018","15:53:34","Moniek","head-shake"
"25/01/2018","15:54:32","Moniek","head-shake"
"25/01/2018","15:54:55","Moniek","head-shake"
"26/01/2018","09:46:33","Giambo","head-shake"
"01/02/2018","11:23:10","Giambo","head-shake"
"06/02/2018","10:47:09","Tesua","head-shake"
"06/02/2018","11:07:53","Giambo","head-shake"
"06/02/2018","11:22:59","Tesua","head-shake"
"06/02/2018","11:37:18","Giambo","head-shake"
"06/02/2018","11:39:38","Raimee","head-shake"
"08/02/2018","12:15:00","Moniek","head-shake"
"13/02/2018","14:19:48","Giambo","head-shake"
"15/02/2018","11:57:51","Giambo","head-shake"
"15/02/2018","12:15:29","Moniek","head-shake"
"16/02/2018","09:37:25","Giambo","head-shake"
"16/02/2018","09:46:14","Giambo","head-shake"
"20/02/2018","12:34:47","Giambo","head-shake"
"22/02/2018","12:19:24","Giambo","head-shake"
"22/02/2018","12:40:46","Giambo","head-shake"
"22/02/2018","12:45:01","Giambo","head-shake"
"23/02/2018","14:04:07","Giambo","head-shake"
"26/02/2018","14:59:58","Giambo","head-shake"
"26/02/2018","15:00:05","Giambo","head-shake"
"26/02/2018","15:05:53","Giambo","head-shake"
"26/02/2018","15:08:16","Giambo","head-shake"
"27/02/2018","09:24:53","Moniek","head-shake"
"27/02/2018","09:26:58","Geisha","head-shake"
"27/02/2018","09:33:34","Moniek","head-shake"
"27/02/2018","09:41:34","Giambo","head-shake"
"27/02/2018","10:16:52","Giambo","head-shake"
"27/02/2018","10:26:29","Giambo","head-shake"
"01/03/2018","11:47:31","Giambo","head-shake"
"01/03/2018","11:47:52","Erika","head-shake"
"05/03/2018","14:10:00","Giambo","head-shake"
"05/03/2018","14:15:43","Giambo","head-shake"
"05/03/2018","14:26:13","Giambo","head-shake"
"05/03/2018","14:38:09","Giambo","head-shake"
"06/03/2018","10:54:16","Giambo","head-shake"
"06/03/2018","11:10:45","Giambo","head-shake"
"06/03/2018","11:17:29","Moniek","head-shake"
"06/03/2018","11:17:48","Moniek","head-shake"
"06/03/2018","11:17:57","Moniek","head-shake"
"06/03/2018","11:18:06","Moniek","head-shake"
"06/03/2018","11:18:18","Erika","head-shake"
"06/03/2018","11:18:29","Moniek","head-shake"
"06/03/2018","11:21:02","Erika","head-shake"
"06/03/2018","11:21:28","Morami","head-shake"
"06/03/2018","11:29:52","Morami","head-shake"
"06/03/2018","11:36:17","Moniek","head-shake"
"06/03/2018","11:42:30","Giambo","head-shake"
"08/03/2018","13:49:01","Gaby","head-shake"
"12/03/2018","11:51:12","Moniek","head-shake"
"12/03/2018","11:52:29","Moniek","head-shake"
"13/03/2018","13:22:56","Moniek","head-shake"
"13/03/2018","14:09:43","Giambo","head-shake"
"13/03/2018","14:24:27","Moniek","head-shake"
"20/03/2018","12:00:54","Raimee","head-shake"
"20/03/2018","12:08:19","Giambo","head-shake"
"22/03/2018","13:17:28","Moniek","head-shake"
"23/03/2018","14:03:52","Giambo","head-shake"
"23/03/2018","14:25:06","Morami","head-shake"
"23/03/2018","14:26:22","Giambo","head-shake"
"23/03/2018","14:37:18","Moniek","head-shake"
"23/03/2018","14:40:00","Giambo","head-shake"
"23/03/2018","14:53:16","Giambo","head-shake"
"23/03/2018","15:16:57","Giambo","head-shake"
"23/03/2018","15:24:25","Moniek","head-shake"
"26/03/2018","14:47:09","Fons","head-shake"
"26/03/2018","15:13:12","Moniek","head-shake"
"26/03/2018","15:45:15","Giambo","head-shake"
"26/03/2018","15:55:03","Moniek","head-shake"
"26/03/2018","15:56:05","Tesua","head-shake"
"27/03/2018","11:43:53","Fons","head-shake"
"27/03/2018","11:59:56","Erika","head-shake"
"27/03/2018","12:09:30","Jimmie","head-shake"
"27/03/2018","12:43:44","Erika","head-shake"
"03/04/2018","10:58:45","Moni","head-shake"
"03/04/2018","11:07:29","Raimee","head-shake"
"03/04/2018","11:25:06","Tesua","head-shake"
"12/04/2018","14:15:18","Fons","head-shake"
"12/04/2018","14:16:18","Moniek","head-shake"
"12/04/2018","14:17:47","Moniek","head-shake"
"12/04/2018","14:47:22","Moniek","head-shake"
"12/04/2018","14:50:29","Moniek","head-shake"
"16/04/2018","10:31:23","Moniek","head-shake"
"16/04/2018","10:51:45","Moniek","head-shake"
"23/04/2018","12:42:25","Giambo","head-shake"
"24/04/2018","14:09:35","Geisha","head-shake"
"24/04/2018","14:15:27","Fons","head-shake"
"24/04/2018","14:26:44","Giambo","head-shake"
"26/04/2018","16:15:41","Fons","head-shake"
"30/04/2018","16:46:41","Giambo","head-shake"
"01/05/2018","15:06:37","Moniek","head-shake"
"07/05/2018","14:53:45","Tushi","head-shake"
"14/05/2018","14:51:36","Giambo","head-shake"
"22/05/2018","13:02:58","Moniek","head-shake"
"20/11/2017","12:04:56","Fons","coprophagy"
"20/11/2017","12:22:25","Geisha","coprophagy"
"20/11/2017","12:24:29","Geisha","coprophagy"
"20/11/2017","13:22:09","Morami","coprophagy"
"20/11/2017","13:23:10","Jing","coprophagy"
"20/11/2017","13:26:17","Morami","coprophagy"
"20/11/2017","13:28:13","Roosje","coprophagy"
"20/11/2017","13:28:28","Fons","coprophagy"
"20/11/2017","13:28:39","Morami","coprophagy"
"21/11/2017","10:04:04","Fons","coprophagy"
"21/11/2017","10:16:55","Roosje","coprophagy"
"21/11/2017","10:25:38","Morami","coprophagy"
"21/11/2017","10:49:40","Roosje","coprophagy"
"21/11/2017","10:55:30","Roosje","coprophagy"
"21/11/2017","11:00:27","Roosje","coprophagy"
"21/11/2017","11:11:01","Giambo","coprophagy"
"23/11/2017","10:31:46","Giambo","coprophagy"
"11/12/2017","11:10:36","Tesua","coprophagy"
"23/11/2017","10:42:21","Roosje","coprophagy"
"23/11/2017","10:48:36","Raimee","coprophagy"
"23/11/2017","10:58:39","Fons","coprophagy"
"23/11/2017","11:01:17","Geisha","coprophagy"
"23/11/2017","11:23:10","Giambo","coprophagy"
"23/11/2017","11:38:45","Jing","coprophagy"
"23/11/2017","11:40:51","Fons","coprophagy"
"23/11/2017","11:43:49","Roosje","coprophagy"
"23/11/2017","11:44:27","Fons","coprophagy"
"23/11/2017","11:52:08","Morami","coprophagy"
"12/12/2017","13:27:26","Tesua","coprophagy"
"24/11/2017","14:01:07","Jimmie","coprophagy"
"24/11/2017","14:28:36","Raimee","coprophagy"
"24/11/2017","14:44:18","Jing","coprophagy"
"24/11/2017","14:49:03","Moniek","coprophagy"
"24/11/2017","14:51:01","Jing","coprophagy"
"24/11/2017","14:51:13","Morami","coprophagy"
"24/11/2017","14:51:20","Moniek","coprophagy"
"24/11/2017","14:51:58","Fons","coprophagy"
"24/11/2017","14:52:09","Geisha","coprophagy"
"24/11/2017","14:58:27","Gaby","coprophagy"
"27/11/2017","14:30:35","Gaby","coprophagy"
"27/11/2017","14:32:29","Raimee","coprophagy"
"27/11/2017","14:32:55","Moniek","coprophagy"
"27/11/2017","14:36:44","Gaby","coprophagy"
"27/11/2017","15:02:55","Erika","coprophagy"
"27/11/2017","15:09:07","Erika","coprophagy"
"09/01/2018","14:37:36","Tesua","manipulate-feces"
"27/11/2017","15:33:32","Gaby","coprophagy"
"27/11/2017","15:42:46","Morami","coprophagy"
"27/11/2017","15:46:40","Moniek","coprophagy"
"27/11/2017","15:48:11","Giambo","coprophagy"
"27/11/2017","15:51:47","Moniek","coprophagy"
"28/11/2017","13:01:56","Tushi","coprophagy"
"28/11/2017","13:16:01","Morami","coprophagy"
"28/11/2017","13:17:41","Giambo","coprophagy"
"28/11/2017","13:19:44","Fons","coprophagy"
"28/11/2017","13:23:24","Morami","coprophagy"
"28/11/2017","13:44:24","Erika","coprophagy"
"28/11/2017","13:47:56","Gaby","coprophagy"
"28/11/2017","13:48:16","Erika","coprophagy"
"30/11/2017","11:19:05","Roosje","coprophagy"
"30/11/2017","11:19:30","Jing","coprophagy"
"30/11/2017","11:46:15","Morami","coprophagy"
"30/11/2017","12:18:08","Morami","coprophagy"
"30/11/2017","12:18:29","Jing","coprophagy"
"30/11/2017","12:20:12","Fons","coprophagy"
"30/11/2017","12:26:21","Morami","coprophagy"
"01/12/2017","10:53:39","Fons","coprophagy"
"01/12/2017","10:57:23","Giambo","coprophagy"
"01/12/2017","10:59:27","Roosje","coprophagy"
"01/12/2017","10:59:33","Giambo","coprophagy"
"01/12/2017","10:59:37","Fons","coprophagy"
"08/12/2017","13:00:53","Jing","coprophagy"
"08/12/2017","13:02:34","Fons","coprophagy"
"08/12/2017","13:37:02","Fons","coprophagy"
"08/12/2017","13:38:19","Fons","coprophagy"
"08/12/2017","13:39:02","Gaby","coprophagy"
"11/01/2018","13:14:39","Tesua","manipulate-feces"
"11/12/2017","11:21:39","Gaby","coprophagy"
"11/12/2017","11:24:47","Tushi","coprophagy"
"11/12/2017","11:26:37","Gaby","coprophagy"
"11/12/2017","11:32:00","Giambo","coprophagy"
"11/12/2017","11:36:36","Roosje","coprophagy"
"11/12/2017","11:37:26","Fons","coprophagy"
"11/12/2017","11:37:35","Ghineau","coprophagy"
"11/12/2017","11:38:10","Raimee","coprophagy"
"11/12/2017","11:38:16","Giambo","coprophagy"
"11/12/2017","11:38:31","Erika","coprophagy"
"11/12/2017","11:41:57","Ghineau","coprophagy"
"11/12/2017","11:42:26","Roosje","coprophagy"
"11/12/2017","11:46:37","Fons","coprophagy"
"11/12/2017","12:06:34","Morami","coprophagy"
"12/12/2017","13:13:00","Fons","coprophagy"
"12/12/2017","13:21:18","Morami","coprophagy"
"12/12/2017","13:23:21","Moniek","coprophagy"
"12/12/2017","13:23:41","Raimee","coprophagy"
"12/12/2017","13:25:20","Roosje","coprophagy"
"12/12/2017","13:27:04","Raimee","coprophagy"
"12/01/2018","15:09:51","Tesua","coprophagy"
